Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2017-12-13,56918.65,86529.13,56398.86,57889.0,2.02147562,116917.09233886,57837.498103914
2017-12-12,56690.4,83588.98,50109.71,57948.0,1.88863042,113223.67988891,59950.15154363
2017-12-11,51378.99,83288.91,48718.32,58190.89,1.77769633,96469.270678734,54266.450940321
2017-12-10,47150.0,51867.0,46531.6,51650.0,0.54307915,27050.000203472,49808.578000963
2017-12-09,53041.66,64874.91,47826.29,48741.25,1.0646779,54077.250822492,50792.122972114
2017-12-08,50933.17,62853.55,48655.0,50650.0,1.81344204,95567.940128156,52699.748886463
2017-12-07,38602.5,71217.61,37957.39,51850.0,1.21188614,60781.139514692,50154.166722867
2017-12-06,38688.0,55048.08,37711.22,44200.0,2.05548683,89781.570021139,43678.980916233
2017-12-05,38443.1,50214.92,38203.56,40059.46,3.00248793,119438.98896,39780.006363
2017-12-04,37096.0,48402.71,35184.0,38441.99,1.58368662,59953.0297862,37856.6245551
2017-12-03,37165.01,38602.5,37008.0,38049.24,1.08952402,41300.0001072,37906.461307
2017-12-02,45649.57,47041.41,33460.0,36201.01,1.70001276,61942.2799593,36436.3617831
2017-12-01,32251.78,44124.2,32025.11,35213.02,3.09215794,105075.758796,33981.3686218
2017-11-30,43850.8,43850.8,32744.91,40072.29,0.14203193,4699.99996229,33091.1504356
2017-11-29,43996.64,47306.6,35184.0,46462.79,0.6605009,24434.1803093,36993.4095614
2017-11-28,32112.0,41909.61,31968.0,32407.31,0.70982911,24601.8699687,34658.8631293
2017-11-27,30036.45,37750.32,28186.93,37732.63,1.0771001,34173.6501421,31727.4598175
2017-11-26,33546.69,38970.86,27746.02,30750.0,1.37382201,42686.4102546,31071.2813915
2017-11-25,28637.1,29169.9,28000.0,29134.05,1.35896927,39287.4602297,28909.7488052
2017-11-24,28000.0,31273.1,27994.99,28174.8,1.79408632,50647.3793445,28230.1797745
2017-11-23,31099.0,34595.73,27839.87,28000.0,3.38224554,95508.7900731,28238.278074
2017-11-22,27897.5,35766.02,27897.5,31255.82,2.86556417,82851.5505527,28912.8233177
2017-11-21,28425.0,31699.0,28344.15,29119.0,1.5377475,44331.1797887,28828.6469584
2017-11-20,27109.97,34458.04,27109.97,31236.82,1.9396265,54532.1504699,28114.7687299
2017-11-19,26840.0,31643.79,26011.96,27178.51,2.00589016,53955.2698227,26898.4169216
2017-11-18,30738.16,31075.49,25739.3,27161.0,0.70226772,18806.5597369,26779.7582052
2017-11-17,25346.0,33668.33,25346.0,26961.88,1.91405907,52100.0007026,27219.6409814
2017-11-16,25166.0,33333.0,24182.0,26020.0,3.10272358,80428.4104339,25921.8742373
2017-11-15,24280.11,33332.98,22121.0,24750.0,5.27167649,130368.109977,24729.9147101
2017-11-14,22898.68,26477.74,22583.0,23037.09,5.72527911,139764.330317,24411.7933173
2017-11-13,22583.0,33333.0,22121.0,22121.0,2.35573823,55016.6606954,23354.3184021
2017-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-11,23487.4,32315.29,21541.47,22349.54,1.47531206,33511.1402511,22714.6114776
2017-11-10,25463.0,26354.99,23690.01,25323.0,1.63838332,40550.000139,24750.0079158
2017-11-09,25545.0,31272.28,25260.0,25260.0,1.88020705,47931.4895726,25492.6655937
2017-11-08,30420.93,31606.8,25062.0,31606.8,3.3282784,87733.9196614,26360.1505395
2017-11-07,25476.0,25886.7,24649.39,24966.0,1.95065261,49475.9501706,25363.7935924
2017-11-06,26500.1,26566.9,25706.0,26246.4,2.48682768,65121.7596961,26186.6796079
2017-11-05,26030.0,26763.98,26030.0,26763.98,0.23346161,6189.00011362,26509.7122976
2017-11-04,25608.0,30559.88,24948.0,26053.0,0.94636039,24150.9998756,25519.8760755
2017-11-03,28344.4,30676.82,23030.01,30676.82,1.40545699,36990.0000084,26318.8416804
2017-11-02,23185.0,28814.44,23102.49,24500.0,1.82424087,44463.1400229,24373.5028384
2017-11-01,22504.99,23335.98,21549.0,22965.0,1.18664874,27330.7601557,23031.8873938
2017-10-31,26198.79,26198.79,20659.0,22210.0,1.57822753,34387.8897811,21788.9303839
2017-10-30,20625.02,26073.15,20625.02,21548.01,0.33635381,7477.41998109,22230.8169516
2017-10-29,25021.52,25021.52,20451.0,21667.2,0.68087656,14276.5699374,20967.9268992
2017-10-28,22559.98,22559.98,20270.0,20495.0,3.21256141,66529.9996747,20709.3316466
2017-10-27,20823.99,20883.0,20606.62,20790.02,1.55607893,32242.4100376,20720.2921497
2017-10-26,19422.93,28009.78,19422.93,20777.0,2.39331991,50794.4702871,21223.4353104
2017-10-25,21021.38,23267.5,19308.19,19505.0,2.07953405,42400.0002364,20389.1829693
2017-10-24,24777.01,24777.01,19799.0,19996.55,1.44848025,29114.81072,20100.246945
2017-10-23,20707.99,23327.11,20106.18,20677.49,5.24968539,114706.720162,21850.2084679
2017-10-22,20354.09,23347.3,20064.0,20687.0,2.09136175,42960.0004029,20541.6401074
2017-10-21,20902.0,24003.38,18219.72,23904.62,1.49626134,31550.2795866,21086.0755024
2017-10-20,19694.95,23770.92,19564.99,20305.12,5.44686252,113174.650014,20777.9523713
2017-10-19,21800.0,23219.01,18685.01,19639.49,2.142877,44074.9801454,20568.1334698
2017-10-18,20891.92,21327.08,18275.52,18981.99,1.92684527,39410.0002337,20453.1214038
2017-10-17,20948.22,21800.0,19406.64,21073.68,4.21518231,87080.9998053,20658.8928784
2017-10-16,19126.01,21235.23,19126.01,19900.26,1.67514215,32898.7297938,19639.3660047
2017-10-15,21574.65,21653.32,18846.92,20621.73,0.81949906,15878.8600901,19376.3005538
2017-10-14,18899.71,22137.91,18899.71,19873.0,0.77284269,15335.0000861,19842.3305085
2017-10-13,20246.0,21441.09,18967.68,19900.36,2.48156634,49903.7000262,20109.7585915
2017-10-12,17000.0,20210.27,17000.0,17716.39,1.74215351,31954.2199809,18341.7935316
2017-10-11,17175.0,22611.54,16617.3,17952.74,3.02903968,52464.9396532,17320.651162
2017-10-10,15505.11,19195.03,15505.11,18415.51,4.46480296,79257.4000968,17751.6008672
2017-10-09,16025.84,18282.94,15983.0,18282.94,2.33481438,37868.1601831,16218.9168044
2017-10-08,15214.0,17777.0,15214.0,17777.0,0.95605657,15339.9999963,16045.0756552
2017-10-07,16979.17,16979.17,15103.1,15478.96,0.57259622,8942.51002176,15617.4800137
2017-10-06,15082.56,17355.54,15082.56,16844.69,3.60285573,55534.350358,15413.9811638
2017-10-05,15263.0,16745.93,14627.22,15082.56,2.29765342,34762.2700643,15129.4663337
2017-10-04,15178.29,20208.42,14748.52,16400.62,2.94760296,46322.2298165,15715.2202807
2017-10-03,15412.32,17060.97,15000.0,15100.0,3.3976991,52979.4698309,15592.7491728
2017-10-02,17287.96,17287.96,15215.65,17182.84,2.31725978,36496.1998706,15749.7230935
2017-10-01,14943.63,17112.62,14910.31,14910.31,1.46257817,21920.0002439,14987.2332936
2017-09-30,14805.5,15066.58,14539.58,15066.58,1.29039156,18972.1598213,14702.6378732
2017-09-29,14479.99,16697.14,14199.12,14441.54,3.01710218,43604.7698054,14452.5333263
2017-09-28,14750.01,16805.82,14326.92,14540.0,7.02180991,106455.930177,15160.7536435
2017-09-27,13784.31,14664.03,13784.31,14319.0,1.84396673,26000.0001708,14100.03757
2017-09-26,14889.11,15186.54,13070.47,15055.96,2.69454381,38850.7302883,14418.2960188
2017-09-25,12840.0,14887.82,12543.17,14738.48,1.77928249,23579.6100815,13252.3139041
2017-09-24,12743.97,14045.95,12743.97,14020.94,0.43858124,5837.99991833,13311.1026781
2017-09-23,12748.3,14445.82,12748.29,14394.31,2.53915474,34740.4700824,13681.9034835
2017-09-22,12475.0,14516.75,12475.0,13479.62,4.27119764,54335.7399885,12721.4295774
2017-09-21,14573.47,15265.84,12705.0,12705.0,3.78074155,53192.6999889,14069.3827614
2017-09-20,14875.2,14875.2,13492.29,14828.75,1.40350935,19589.0000841,13957.1568113
2017-09-19,14345.3,16377.0,13364.28,15413.55,1.40703273,19843.7601143,14103.2683115
2017-09-18,15286.33,16240.44,13628.5,14233.75,2.3158487,33638.9399423,14525.5343936
2017-09-17,13845.0,15508.84,13391.99,13391.99,1.26453933,17478.4800631,13822.0137946
2017-09-16,12771.78,16075.29,10945.0,13158.95,1.75087943,23296.9997057,13305.8846352
2017-09-15,14177.52,14440.4,10945.0,14378.8,4.84157123,59729.0701904,12336.7120616
2017-09-14,14761.02,15516.99,12144.0,13228.65,7.24936789,101180.670038,13957.1713801
2017-09-13,16092.5,16170.41,12979.76,15360.0,4.87187369,70809.4903134,14534.3444471
2017-09-12,15648.0,16934.04,14969.77,15211.8,4.83571995,74591.1300604,15425.0309844
2017-09-11,15263.59,16727.88,15249.01,15419.0,3.94724011,61245.0003549,15515.9044416
2017-09-10,15776.27,16607.16,15260.0,15260.0,0.422768,6491.00004788,15353.5746506
2017-09-09,15747.27,16564.52,15478.62,16523.84,4.97651378,77892.4599707,15652.0133198
2017-09-08,16160.0,17463.31,15440.0,15917.69,3.61136541,57458.6800163,15910.5140281
2017-09-07,16154.21,17864.38,16154.21,16158.18,2.04991447,33713.0399054,16446.0714819
2017-09-06,16191.16,17687.43,15626.78,16352.51,4.53543688,73896.840042,16293.2132002
2017-09-05,15664.93,17125.95,15438.47,17125.95,3.14786255,49816.9401494,15825.6402108
2017-09-04,17626.0,17626.0,15010.0,15923.33,3.85727003,62262.0098037,16141.4703455
2017-09-03,16293.34,16959.95,16293.34,16959.95,0.38589243,6399.99994149,16584.9325977
2017-09-02,16810.35,18211.67,15785.32,15947.01,1.09477204,18193.1100491,16618.1719886
2017-09-01,15615.0,18058.09,15615.0,16896.17,1.90006815,31323.1197315,16485.26119
2017-08-31,15328.56,17852.44,14921.78,17578.0,3.14640143,50998.2299638,16208.4308371
2017-08-30,15078.75,16712.24,15078.75,16627.57,2.06605148,32238.9998577,15604.1609659
2017-08-29,15095.37,16524.97,13803.27,16524.97,1.86442356,28398.9499586,15232.0269749
2017-08-28,16055.72,16280.76,14652.0,14937.0,2.17406584,32541.4701975,14968.0242423
2017-08-27,15005.17,16304.93,14695.55,14695.55,1.32324017,19621.1998913,14828.1471015
2017-08-26,15165.99,16382.47,14711.0,14711.0,1.62934298,24321.9800673,14927.4771278
2017-08-25,14908.0,17244.63,14908.0,14924.8,2.59083375,39558.9499227,15268.8106378
2017-08-24,14782.63,16678.08,14708.31,16678.08,0.40063219,6015.26995812,15014.4449404
2017-08-23,15432.86,16141.92,14062.09,14484.96,2.39294091,35630.1704107,14889.699224
2017-08-22,14934.87,15559.15,13301.9,15468.58,2.31546718,32375.0101465,13982.0639334
2017-08-21,14286.0,16020.25,14112.0,15737.35,3.62345977,53250.309823,14695.984833
2017-08-20,14470.0,16068.9,14305.01,14305.01,0.45522937,6667.18999305,14645.7817365
2017-08-19,16078.09,16123.52,14115.86,16123.52,0.21048418,3135.48998133,14896.5588831
2017-08-18,16183.98,16739.63,14472.68,14665.27,0.63892186,9817.47987177,15365.6972572
2017-08-17,15413.03,16230.86,15091.62,16185.47,0.83906089,13285.9900083,15834.3573949
2017-08-16,15703.46,16053.49,14978.41,16053.49,0.74936127,11566.620136,15435.3055049
2017-08-15,15234.09,16078.79,14557.35,14557.35,0.23019118,3492.96006616,15174.1698624
2017-08-14,14360.19,15865.62,13217.02,14869.33,3.96328992,58191.3802149,14682.5948617
2017-08-13,13679.92,15629.63,13679.92,15629.63,0.0818187,1194.1199468,14594.7069167
2017-08-12,12319.68,14456.63,12319.68,14260.08,0.29408945,4034.99986538,13720.3149089
2017-08-11,13147.07,13597.28,11868.65,13533.76,0.69688331,8750.42993613,12556.5210281
2017-08-10,11657.34,12977.02,11373.9,12102.91,2.42701739,28239.1499109,11635.330685
2017-08-09,12757.46,12903.45,11532.71,12429.79,2.9750683,36958.9799399,12422.9013297
2017-08-08,12152.38,16966.88,10532.12,11489.53,3.98100518,46892.5500342,11779.0728507
2017-08-07,9302.18,12370.51,9302.18,11315.81,3.25686791,34927.5300508,10724.2697635
2017-08-06,12557.92,12740.26,11316.06,12740.26,0.11474466,1442.00003212,12567.0339005
2017-08-05,11323.49,11538.92,10715.43,11532.1,0.2237726,2546.68003999,11380.6607243
2017-08-04,10226.2,10447.92,10191.26,10447.92,0.39356041,4021.00007673,10216.9831481
2017-08-03,10572.43,10572.43,10200.45,10200.45,0.5293983,5522.32997971,10431.333043
2017-08-02,10308.13,10308.13,8856.46,8856.46,0.35619774,3180.00002536,8927.62549632
2017-08-01,9831.73,11246.25,9058.94,9058.94,0.17697267,1847.79996495,10441.1600105
2017-07-31,10437.68,10649.76,9322.52,10372.48,0.60047653,5773.1300018,9614.24754069
2017-07-30,10016.5,10317.35,9228.31,10317.35,0.25817869,2442.57992199,9460.81151001
2017-07-29,11143.85,11185.24,9296.92,11185.24,1.04222344,9800.00007896,9402.97416355
2017-07-28,11447.35,11447.35,9414.12,9562.49,3.84904525,36848.4700597,9573.40526451
2017-07-27,10741.27,10741.27,8444.4,9347.02,1.08251764,9578.49999016,8848.35464682
2017-07-26,8540.19,10472.83,8539.76,8895.21,1.92722109,16806.0000541,8720.3280108
2017-07-25,10378.04,10583.37,9100.16,10031.51,2.20857113,20242.1600789,9165.27423725
2017-07-24,10879.73,10879.73,9254.43,9706.32,2.75390918,26151.1699071,9496.017551
2017-07-23,9819.14,9819.14,8905.42,8905.42,1.18965318,10674.4200988,8972.71597993
2017-07-22,9401.86,9401.86,9318.6,9318.6,0.84718595,7902.57996616,9328.03473211
2017-07-21,9885.52,10104.1,9118.0,9118.24,2.89771596,26672.9999109,9204.83590492
2017-07-20,7256.38,10138.62,7256.38,9277.76,1.3426901,11401.5299387,8491.5573137
2017-07-19,8143.7,8859.74,7901.61,7949.58,3.4706797,28021.7498684,8073.85074122
2017-07-18,7616.79,8321.07,7616.79,8161.79,1.54561405,12297.5698622,7956.42991357
2017-07-17,9035.94,9035.94,6845.69,8283.54,4.25483777,31319.5999805,7360.93869462
2017-07-16,7142.06,7142.06,7142.06,7142.06,0.63776137,4554.92997022,7142.06
2017-07-15,7786.3,8207.22,7608.46,7608.46,1.17998819,9499.99993256,8050.92797798
2017-07-14,9710.81,9710.81,8189.73,8411.13,2.45488948,20862.9999549,8498.54957825
2017-07-13,9549.27,9549.27,8382.07,8382.07,1.50328761,13268.5700506,8826.3682627
2017-07-12,8430.38,9338.63,8245.32,9054.98,2.57440657,22079.4199627,8576.50855152
2017-07-11,8242.63,9521.64,8178.0,8500.0,4.15288278,36749.9999651,8849.27456708
2017-07-10,9043.55,9815.94,8618.45,8618.45,1.5385795,13465.8100314,8752.10545276
2017-07-09,9804.03,9804.03,9213.81,9213.81,0.06185271,600.000007402,9700.46433538
2017-07-08,9053.24,9521.17,9053.24,9521.17,0.60335917,5519.99999011,9148.77947427
2017-07-07,8934.57,9072.42,8934.57,9072.42,0.32118067,2899.99998381,9029.18592146
2017-07-06,9352.54,9375.0,9187.08,9226.17,3.55317866,32935.290014,9269.24682532
2017-07-05,10125.08,10392.07,9028.61,10079.12,2.83634432,26919.9901302,9491.08679803
2017-07-04,9238.42,9327.71,8538.41,9150.26,2.99527069,26641.2600049,8894.44152538
2017-07-03,9007.24,9891.9,8985.39,9700.94,2.14695005,20688.3198901,9636.14402212
2017-07-02,9366.4,9366.4,8577.76,8971.87,0.21586005,1897.99999491,8792.73397237
2017-07-01,8697.81,9621.57,8697.81,9621.57,1.12354386,9865.93993058,8781.09015752
2017-06-30,8929.44,9716.31,8819.67,9209.42,1.71397042,15233.6199125,8887.91296203
2017-06-29,10167.66,10188.94,8745.21,9308.49,2.45967747,22323.9499771,9075.96636118
2017-06-28,8522.67,10577.04,8522.67,9200.0,6.19762542,56525.3901624,9120.49153212
2017-06-27,8721.28,9644.81,8328.45,8989.62,3.77244737,33664.3800191,8923.75074251
2017-06-26,10200.87,10953.83,8933.25,9057.01,1.29668128,11805.9899418,9104.77395168
