date,user_name,user_screen_name,user_followers,user_friends,user_verified,user_language,retweet_count,favorite_count
Mon Jul 30 23:58:48 +0000 2018,ワンチャン,one_chance_1_1,1844,2488,False,ja,0,0
Mon Jul 30 23:58:49 +0000 2018,cryptomon,cryptomoncom,31,63,False,en,0,1
Mon Jul 30 23:58:54 +0000 2018,CAMPAIGN WORLD100 ®,CW100LLC,310,173,False,en,0,0
Mon Jul 30 23:58:58 +0000 2018,Javier M,medinacerecero,543,1028,False,es,0,0
Mon Jul 30 23:59:01 +0000 2018,lasvegas83,lasvegas831,6649,155,False,de,0,0
Mon Jul 30 23:59:02 +0000 2018,Genson Glier,MentorPro_,1045,405,False,en,0,0
Mon Jul 30 23:59:02 +0000 2018,Djulian [Bot] 🇧🇷,BotDjulian,94,0,False,pt,0,0
Mon Jul 30 23:59:03 +0000 2018,ムハ(=｀ェ´=),FUJTDUZ,1812,2248,False,ja,0,0
Mon Jul 30 23:59:07 +0000 2018,WorldCoinIndex,WorldCoinIndex,9150,713,False,en,0,1
Mon Jul 30 23:59:07 +0000 2018,Guy Swann ⚡,TheCryptoconomy,2315,1415,False,en,0,0
Mon Jul 30 23:59:07 +0000 2018,CryptoCoinTip,CryptoCoinTip,299,99,False,tr,0,0
Mon Jul 30 23:59:09 +0000 2018,KR Trader,KRbtc,102,281,False,fr,0,0
Mon Jul 30 23:59:09 +0000 2018,Kirk Willard 🚀,jkw_iii,1508,1179,False,en,0,0
Mon Jul 30 23:59:10 +0000 2018,lucykelly,lucykelly1950,1041,199,False,es,0,0
Mon Jul 30 23:59:13 +0000 2018,SicFigureCoins,SicFigureCoins,22,44,False,en,0,0
Mon Jul 30 23:59:14 +0000 2018,Bryce Weiner,BryceWeiner,26261,1212,False,en,1,5
Mon Jul 30 23:59:16 +0000 2018,瑠璃✌🦊🎀💙👓🖥☪🍃🥜,AI_12_aoi,124,256,False,ja,0,0
Mon Jul 30 23:59:16 +0000 2018,rebelop🇺🇸,realrebelOP,232,488,False,en,0,0
Mon Jul 30 23:59:16 +0000 2018,Random $BTC Advice,bitcoinadvice,685,771,False,en,0,0
Mon Jul 30 23:59:19 +0000 2018,Fritz!,fritz_567,34,125,False,en,0,0
Mon Jul 30 23:59:19 +0000 2018,Snake Lowng,LowngSnake,3037,4089,False,en,0,0
Mon Jul 30 23:59:22 +0000 2018,Tidal Investment Partners,TidalPartners,32,167,False,en,1,4
Mon Jul 30 23:59:25 +0000 2018,BitPaper,bit_paper,349,3334,False,tr,0,0
Mon Jul 30 23:59:29 +0000 2018,山田★太郎🇯🇵,xrp_moon_,661,21,False,en,0,0
Mon Jul 30 23:59:30 +0000 2018,Pedro Jose,CRYPTO4business,58013,30819,False,nl,0,0
Mon Jul 30 23:59:31 +0000 2018,TcHóS™`|🇧🇷,CriptoIdeias,346,289,False,pt,0,0
Mon Jul 30 23:59:33 +0000 2018,piggynews,piggy135764,910,1920,False,es,0,0
Mon Jul 30 23:59:34 +0000 2018,Kasego,KasegoCo,88,0,False,en,1,1
Mon Jul 30 23:59:35 +0000 2018,Haruki Takeda,haruki_ht,40,77,False,ja,0,0
Mon Jul 30 23:59:37 +0000 2018,AntBuck$🕴🏽,Free_finessin,733,828,False,en,0,0
Mon Jul 30 23:59:38 +0000 2018,John Connor,Mikey27918164,197,89,False,en,0,0
Mon Jul 30 23:59:39 +0000 2018,Manuela Regina Schmidt,prettyregina25,90,334,False,en,0,0
Mon Jul 30 23:59:44 +0000 2018,Bryce Weiner,BryceWeiner,26261,1212,False,en,0,0
Mon Jul 30 23:59:44 +0000 2018,william,williamglenn751,1625,4941,False,en,1,0
Mon Jul 30 23:59:45 +0000 2018,HODL İNFAL,Talhainfal,57,273,False,tr,0,0
Mon Jul 30 23:59:47 +0000 2018,Steffi,Steffi_Cole,5219,2566,False,en,0,0
Mon Jul 30 23:59:50 +0000 2018,暗号通貨 info,osm_nbt,5813,3568,False,ja,0,0
Mon Jul 30 23:59:51 +0000 2018,Moon Rekt [🔑⚡️],Moon__Rekt,359,891,False,en,0,0
Mon Jul 30 23:59:52 +0000 2018,مؤسسه اجود عسل 🇸🇦,ajwd_k77,2651,2563,False,ar,0,0
Mon Jul 30 23:59:53 +0000 2018,CAM,Mobiocentric,361,1543,False,en,0,0
Mon Jul 30 23:59:54 +0000 2018,aLex,alexjheee,2473,3532,False,en,0,0
Mon Jul 30 23:59:57 +0000 2018,Wakanda™¶,Carpe_Diem_ZA,1004,1491,False,en,0,0
Mon Jul 30 23:59:58 +0000 2018,aLex,alexjheee,2473,3532,False,en,0,1
Mon Jul 30 23:59:59 +0000 2018,PayMyPin,PayMyPin,834,991,False,es,0,0
Tue Jul 31 23:56:04 +0000 2018,HBUS (Huobi's U.S. Partner),HBUSofficial,6492,15,False,en,3,4
Tue Jul 31 23:56:04 +0000 2018,Pantalla Tech,PantallaTech,2050,2795,False,es,0,0
Tue Jul 31 23:56:05 +0000 2018,BitTrail News,RoccoDallas,1888,966,False,en,0,0
Tue Jul 31 23:56:09 +0000 2018,kryptotpyrk,rahul69396512,226,200,False,en,0,0
Tue Jul 31 23:56:12 +0000 2018,Josh Deems,Josh_Deems,248,468,False,en,0,0
Tue Jul 31 23:56:14 +0000 2018,Hot New Trending,HotNewTrending,862,1637,False,en,0,0
Tue Jul 31 23:56:15 +0000 2018,Sjmaliz,sjmaliz,332,773,False,en,0,0
Tue Jul 31 23:56:17 +0000 2018,antoninotrapani,trapnino,108,972,False,en,0,0
Tue Jul 31 23:56:24 +0000 2018,NodeBabel,CryptoBabel,2817,2463,False,en,0,3
Tue Jul 31 23:56:27 +0000 2018,LARRY ELKAN,LElkan,16529,18379,False,en,0,0
Tue Jul 31 23:56:30 +0000 2018,CryptoGirl news🗯    🚀🌛,CryptoGirl_News,4200,8,False,pt,1,1
Tue Jul 31 23:56:30 +0000 2018,Trenton Gaddis,DDGaddis,1456,5038,False,en,0,4
Tue Jul 31 23:56:32 +0000 2018,Mario Garlinghouse🚀,MrCRegister,191,98,False,en,0,0
Tue Jul 31 23:56:40 +0000 2018,⋰·⋰ Cláudio Pereira,claudiozeando,35612,983,False,pt,0,0
Tue Jul 31 23:56:40 +0000 2018,HOW TZE,howtze,42,3,False,en,0,0
Tue Jul 31 23:56:41 +0000 2018,Coin Spectator - Real-time cryptocurrency news,coinspectator,5326,1799,False,en,0,0
Tue Jul 31 23:56:45 +0000 2018,Luciane Araujo,araujo_luciane,9,91,False,it,0,0
Tue Jul 31 23:56:47 +0000 2018,LitecoinUKs,LitecoinUKs,2768,2718,False,en,0,0
Tue Jul 31 23:56:50 +0000 2018,Coin Spectator - Real-time cryptocurrency news,coinspectator,5326,1799,False,en,0,0
Tue Jul 31 23:57:00 +0000 2018,Leonel Lacayo,lglacayo,239,378,False,en,0,0
Tue Jul 31 23:57:01 +0000 2018,CoinTrendz.com,CoinTrendz,13338,1,False,de,0,0
Tue Jul 31 23:57:01 +0000 2018,Javier M,medinacerecero,543,1028,False,es,0,0
Tue Jul 31 23:57:05 +0000 2018,Clobig,ClobigAnalyzer,158,291,False,en,0,0
Tue Jul 31 23:57:08 +0000 2018,仮想通貨初心者ナビ,bitcoinkounyujp,1070,1117,False,ja,0,0
Tue Jul 31 23:57:10 +0000 2018,PEDRO ALQUICIRA,alquicira_pedro,158,423,False,es,0,0
Tue Jul 31 23:57:11 +0000 2018,WGCrypto,WGCrypto,684,3956,False,en,0,0
Tue Jul 31 23:57:13 +0000 2018,mocho17™®,cryptomocho,122267,1898,False,es,0,0
Tue Jul 31 23:57:14 +0000 2018,🔰CryptoEncrypto🔰,CEncrypto,327,584,False,en,0,0
Tue Jul 31 23:57:16 +0000 2018,Javier M,medinacerecero,543,1028,False,es,0,0
Tue Jul 31 23:57:16 +0000 2018,笑颜,xiaoyan1171,9172,10502,False,zh-cn,0,0
Tue Jul 31 23:57:19 +0000 2018,bitsko,bitsko_xt,1087,746,False,en,0,0
Tue Jul 31 23:57:20 +0000 2018,s0urdough,s0urdough,22,218,False,en,0,0
Tue Jul 31 23:57:24 +0000 2018,mikewinmill,mikewinmill,210,617,False,en,0,0
Tue Jul 31 23:57:27 +0000 2018,Gem,GemCrypto,22377,540,False,en,3,13
Tue Jul 31 23:57:28 +0000 2018,Maleemm 🇳🇬,Olumidee__,1140,745,False,en,0,0
Tue Jul 31 23:57:28 +0000 2018,LARRY ELKAN,LElkan,16529,18379,False,en,0,0
Tue Jul 31 23:57:31 +0000 2018,Dr. Ben Goins DSM [IMEDDO],HealthWarrior1,930,2204,False,en,0,1
Tue Jul 31 23:57:33 +0000 2018,Kevin Jackson,GovInfoTech,1701,1302,False,en,0,0
Tue Jul 31 23:57:37 +0000 2018,Blake Mabry,BlakeMabry,50,13,False,fr,0,0
Tue Jul 31 23:57:38 +0000 2018,LARRY ELKAN,LElkan,16529,18379,False,en,0,0
Tue Jul 31 23:57:40 +0000 2018,Guille,Guille40889633,105,71,False,es,0,0
Tue Jul 31 23:57:49 +0000 2018,B.SCHNEIDER LE SAOUT,BRASLS,1756,4330,False,en,0,0
Tue Jul 31 23:57:51 +0000 2018,赤卵@日常垢,redegg37564,943,566,False,ja,0,0
Tue Jul 31 23:57:53 +0000 2018,Defri Ardodi,defri_dodi,15227,10526,False,id,0,0
Tue Jul 31 23:57:53 +0000 2018,Guille,Guille40889633,105,71,False,es,0,0
Tue Jul 31 23:58:02 +0000 2018,info,altcoinsworld,26,61,False,en,0,0
Tue Jul 31 23:58:02 +0000 2018,Harry😈Potter,harrypotter_jnr,44958,37734,False,en,0,0
Tue Jul 31 23:58:04 +0000 2018,Bobwallet,Bobwallet93,637,154,False,nl,0,0
Tue Jul 31 23:58:05 +0000 2018,CryptoDaniella,CryptoDaniella,592,229,False,en,0,0
Tue Jul 31 23:58:06 +0000 2018,Crypto Ads SEO,Cryptoads_SEO,7693,9081,False,en,0,0
Tue Jul 31 23:58:10 +0000 2018,Beans,puppybeans,110,656,False,en,0,0
Tue Jul 31 23:58:16 +0000 2018,Jae-wook Lee,ezKorean,14,9,False,en,0,0
Tue Jul 31 23:58:19 +0000 2018,Alleen,loveuliii,8982,10380,False,zh-cn,0,0
Tue Jul 31 23:58:20 +0000 2018,GBHackers on Security,GbhackerOn,3330,1930,False,en,0,0
Tue Jul 31 23:58:23 +0000 2018,Estebeichon,Lykarus22,20,38,False,es,0,0
Tue Jul 31 23:58:24 +0000 2018,HEDGED news,politicalHEDGE,103253,69601,False,en,1,2
Tue Jul 31 23:58:25 +0000 2018,Scott Striker,Scot_Striker,92,19,False,en,0,0
Tue Jul 31 23:58:25 +0000 2018,ETF,ETF_Tracker,1636,834,False,en,0,0
Tue Jul 31 23:58:28 +0000 2018,Dorothy Tucker,dorothytucker52,844,3866,False,en,0,0
Tue Jul 31 23:58:28 +0000 2018,LARRY ELKAN,LElkan,16529,18379,False,en,0,0
Tue Jul 31 23:58:28 +0000 2018,★11tɦ_ċօммɑռɖмɛռŤ,gabantu_the,2099,2266,False,en,0,1
Tue Jul 31 23:58:29 +0000 2018,Truong Quang Toan,JoseQuang,20,320,False,en-gb,0,0
Tue Jul 31 23:58:31 +0000 2018,Mala,mala_suerte9,28,49,False,ja,0,0
Tue Jul 31 23:58:32 +0000 2018,"실시간 스포츠뉴스, 비트코인, 연예 뉴스",linkgirl33,17,0,False,ko,0,0
Tue Jul 31 23:58:32 +0000 2018,Eduardo stival,Stivaled,29,156,False,pt,0,0
