date,user_name,user_screen_name,user_followers,user_friends,user_verified,user_language,retweet_count,favorite_count
Wed Aug 15 23:57:38 +0000 2018,CryptoMerchant,ReynaldoVasque8,108,420,False,es,0,0
Wed Aug 15 23:57:40 +0000 2018,Chavar,wavemaker65,153,408,False,en,0,0
Wed Aug 15 23:57:41 +0000 2018,UltraTextual 🇪🇸,UltraTextual,121528,53589,False,es,0,0
Wed Aug 15 23:57:42 +0000 2018,Crypto & Dirt,douglaskphoto,796,1250,False,en,1,3
Wed Aug 15 23:57:43 +0000 2018,BTC Sunnydays,btc_sunnydays,940,4985,False,en,0,0
Wed Aug 15 23:57:43 +0000 2018,Androide da NOVA ERA,an_dre_sil_va,517,683,False,pt,0,0
Wed Aug 15 23:57:46 +0000 2018,Carla.,1SpeakFreak,336,591,False,pt,0,0
Wed Aug 15 23:57:49 +0000 2018,CriptOficina,CriptOficina,156,0,False,pt,0,0
Wed Aug 15 23:57:49 +0000 2018,Oleksii,nebosklon725,139,131,False,ru,0,0
Wed Aug 15 23:57:51 +0000 2018,sundy399,sundy399,77,38,False,ja,0,0
Wed Aug 15 23:57:51 +0000 2018,Matthieu Sachot,Mattsachot,58,62,False,en,0,1
Wed Aug 15 23:57:51 +0000 2018,Cartridge,CartridgeSound,446,821,False,en,0,0
Wed Aug 15 23:57:52 +0000 2018,Hardik,Estallar12,570,1144,False,en,0,0
Wed Aug 15 23:57:56 +0000 2018,Faboose [Bcash/BCH/BSV=Scam],Fab00se,2173,864,False,en,0,0
Wed Aug 15 23:57:57 +0000 2018,Tema Global 🇪🇸,TemaGlobal,130785,80119,False,es,1,0
Wed Aug 15 23:57:58 +0000 2018,izzy✩,catgril11,25,272,False,en,0,0
Wed Aug 15 23:58:02 +0000 2018,Brook Burgess,BrookGB,441,1213,False,en,0,0
Wed Aug 15 23:58:03 +0000 2018,Agujerillo,Agujerillo_B,1979,2131,False,es,0,0
Wed Aug 15 23:58:03 +0000 2018,CryptoHTX,CryptoHTX,430,961,False,en,0,3
Wed Aug 15 23:58:04 +0000 2018,kingscrown,kingscrownBTC,3932,28,False,en,0,1
Wed Aug 15 23:58:09 +0000 2018,Jheo @ Kopya PSRC,virjeo_sep,22,97,False,en,0,0
Wed Aug 15 23:58:18 +0000 2018,Open Source OBSY,OpenSourceRD,71,20,False,en,0,0
Wed Aug 15 23:58:21 +0000 2018,Carlos Armando,Carlos_brother,680,969,False,es,0,0
Wed Aug 15 23:58:24 +0000 2018,Doru  N. Cojocaru,Nicolaie31,1276,5001,False,ro,0,0
Wed Aug 15 23:58:28 +0000 2018,CryptoGoose,RealCryptoGoose,546,226,False,en,0,0
Wed Aug 15 23:58:29 +0000 2018,Spotting Stocks,Spotting_Stocks,137,762,False,en,0,0
Wed Aug 15 23:58:33 +0000 2018,Rxhearto,rxhearto,202,643,False,en,0,2
Wed Aug 15 23:58:36 +0000 2018,Bitcoin Warrior,Bitcoin_Win,12405,1652,False,en,0,0
Wed Aug 15 23:58:36 +0000 2018,bloggerviews⭕,bloggerviews_co,318,210,False,en,0,0
Wed Aug 15 23:58:37 +0000 2018,BTCFX的中率90％以上 サトシ,satoshi_btcfx,644,202,False,ja,0,0
Wed Aug 15 23:58:40 +0000 2018,jc888_JNV,Jc888J,2454,3431,False,en,0,0
Wed Aug 15 23:58:43 +0000 2018,Blockchainarticles,Blockarticles,3520,2906,False,en,0,0
Wed Aug 15 23:58:48 +0000 2018,El Cuervo 🇻🇪,CuervoMcbo,646,206,False,es,0,0
Wed Aug 15 23:58:49 +0000 2018,Bitcoin Warrior,Bitcoin_Win,12405,1652,False,en,0,0
Wed Aug 15 23:58:53 +0000 2018,Dhhh,Dhhh55497664,413,461,False,ja,0,0
Wed Aug 15 23:58:53 +0000 2018,Fake Dispatch,Fake_Dispatch,18542,13257,False,en,2,7
Wed Aug 15 23:58:54 +0000 2018,Bitcoin,GetBitcoinsInfo,48,0,False,ru,0,0
Wed Aug 15 23:58:55 +0000 2018,Bitcoin,GetBitcoinsInfo,48,0,False,ru,0,0
Wed Aug 15 23:59:00 +0000 2018,Ella Carney,carney_ee1,2477,4610,False,en,0,0
Wed Aug 15 23:59:02 +0000 2018,Djulian [Bot] 🇧🇷,BotDjulian,94,0,False,pt,0,0
Wed Aug 15 23:59:02 +0000 2018,Adrian Lee,adrianleelw,234,216,False,en,0,0
Wed Aug 15 23:59:03 +0000 2018,CryptoCurrencyAlerts.com™,Crypt0_Alerts,6232,510,False,en,0,2
Wed Aug 15 23:59:04 +0000 2018,WorldCoinIndex,WorldCoinIndex,9150,713,False,en,3,3
Wed Aug 15 23:59:04 +0000 2018,Skipper D' Crypto'Designer,Hangoutmint,765,667,False,en,0,0
Wed Aug 15 23:59:06 +0000 2018,BORAPURPLE,BORAPURPLE2018,7,30,False,en,0,0
Wed Aug 15 23:59:06 +0000 2018,Doru  N. Cojocaru,Nicolaie31,1276,5001,False,ro,0,0
Wed Aug 15 23:59:07 +0000 2018,ElectraLindaDGB,electralindadgb,396,925,False,en,0,0
Wed Aug 15 23:59:09 +0000 2018,Primal Digest,Primal_Digest,30743,25017,False,en,0,0
Wed Aug 15 23:59:09 +0000 2018,CryptoUmaga,CryptoUmaga,144,178,False,en,2,9
Wed Aug 15 23:59:10 +0000 2018,SrFaxista,SrFax1sta4,460,186,False,pt,0,0
Wed Aug 15 23:59:12 +0000 2018,Sker_Dilly,Habrich,184,719,False,en,0,0
Wed Aug 15 23:59:14 +0000 2018,litetheworld ⚡️ [LTC],LitetheW,207,408,False,en,2,0
Wed Aug 15 23:59:16 +0000 2018,仮想通貨入門,casoutuuca,106,91,False,ja,0,0
Wed Aug 15 23:59:17 +0000 2018,BitcoinClaro,BitcoinClaro,466,645,False,es,1,1
Wed Aug 15 23:59:20 +0000 2018,hanh,hanh15597844,36,125,False,en,0,1
Wed Aug 15 23:59:20 +0000 2018,dejanoir,DejaNoir,2427,506,False,en,0,16
Wed Aug 15 23:59:22 +0000 2018,antiprosynthesis,antiprosynth,2866,2316,False,en,0,0
Wed Aug 15 23:59:24 +0000 2018,Marshall Moore,MooreToTheStory,2443,4687,False,en,0,0
Wed Aug 15 23:59:25 +0000 2018,Remi Vee 🛡️,Remi_Vladuceanu,160666,139042,False,en,3,6
Wed Aug 15 23:59:29 +0000 2018,Laura Studarus,Laura_Studarus,2765,837,True,en,0,6
Wed Aug 15 23:59:29 +0000 2018,Ivan Torreblanca,ith60,56,245,False,es,0,0
Wed Aug 15 23:59:32 +0000 2018,Kryptonia,andbrfi,2,40,False,pt,0,1
Wed Aug 15 23:59:36 +0000 2018,Bryan Shaw,BGoGolf,276,439,False,en,0,0
Wed Aug 15 23:59:36 +0000 2018,Mandee,mandeebr,305,1656,False,pt,0,0
Wed Aug 15 23:59:36 +0000 2018,Noticias CriptoSignals,CriptoSignalsN,1668,37,False,es,0,0
Wed Aug 15 23:59:39 +0000 2018,Keatsrock,Keatsrock1,24,174,False,en,0,0
Wed Aug 15 23:59:44 +0000 2018,MrCryptoDad,MrCryptoDad,116,213,False,en,0,0
Wed Aug 15 23:59:47 +0000 2018,Crypter - 仮想通貨ニュース,bestcrypter,35,86,False,ja,0,3
Wed Aug 15 23:59:48 +0000 2018,Mayro Melo de Mesqui,MayroMello,2,110,False,pt,0,0
Wed Aug 15 23:59:53 +0000 2018,Max,mns,980,1260,False,en,0,0
Wed Aug 15 23:59:58 +0000 2018,Jorge Timón,timoncc,5558,2170,False,en,0,1
Wed Aug 15 23:59:58 +0000 2018,Venezuela Soberana,Patriciajma18,2785,2263,False,es,0,0
Wed Aug 15 23:59:58 +0000 2018,Love others more than yourself!,JArvut,88,846,False,en,0,1
Thu Aug 16 23:56:54 +0000 2018,Incertamente,Spinmads,199,178,False,es,0,0
Thu Aug 16 23:56:54 +0000 2018,Satoshi Nakamoto Blog,Satoshi10617093,395,665,False,en,0,0
Thu Aug 16 23:57:01 +0000 2018,Bryan Dover,racecrb,254,337,False,en,0,0
Thu Aug 16 23:57:03 +0000 2018,Cryptopedia,hodlthebitcoin,67,7,False,en,0,0
Thu Aug 16 23:57:04 +0000 2018,Affåńďÿ,fandyCrypto,264,219,False,en,0,0
Thu Aug 16 23:57:05 +0000 2018,仮想通貨初心者ナビ,bitcoinkounyujp,1070,1117,False,ja,0,0
Thu Aug 16 23:57:06 +0000 2018,MUNDO BITCOIN,mundobtc,1974,184,False,es,0,0
Thu Aug 16 23:57:06 +0000 2018,[速報]仮想通貨情報(相互フォロー）,e_walet5555,1481,341,False,ja,0,0
Thu Aug 16 23:57:06 +0000 2018,WAYDN,megustawaydn,2398,2164,False,es,2,0
Thu Aug 16 23:57:07 +0000 2018,Krypto_Boss,Krypto_Boss_,122,145,False,en,0,1
Thu Aug 16 23:57:08 +0000 2018,Luffy,Bitcoin_Luffy,170,137,False,en,0,1
Thu Aug 16 23:57:10 +0000 2018,WGCrypto,WGCrypto,684,3956,False,en,0,0
Thu Aug 16 23:57:11 +0000 2018,Edward Lawrence,Eddie_Kearney,331,307,False,en,0,1
Thu Aug 16 23:57:11 +0000 2018,Josh Wesolowsky,Joshwesolowsky,63,234,False,en,0,0
Thu Aug 16 23:57:12 +0000 2018,Tony Cryptotrader,tony_cryptocap,143,451,False,en,0,0
Thu Aug 16 23:57:13 +0000 2018,Bitcoin Experts,bitcoin_experts,3412,0,False,en,0,0
Thu Aug 16 23:57:15 +0000 2018,Cryptolambo5,Crypto_lambo5,85,326,False,en,0,0
Thu Aug 16 23:57:16 +0000 2018,Xolani malibe,xolani_malibe,4384,4261,False,en,0,0
Thu Aug 16 23:57:22 +0000 2018,Marco Navas,MarcoAnibal,8210,198,False,en,435,551
Thu Aug 16 23:57:22 +0000 2018,JuWel,juwel777,126,492,False,en,0,0
Thu Aug 16 23:57:23 +0000 2018,BTC Cat(OKex/Huobi/GDAX/bitfinex/bitstamp/FX/仮想通貨),DarkNightCatFx,3896,3760,False,ja,0,0
Thu Aug 16 23:57:25 +0000 2018,Jeremiah Johnson,JeremiahBlessed,17,50,False,en,0,0
Thu Aug 16 23:57:26 +0000 2018,Alvarez,Alvarez29000mal,3,40,False,fr,0,0
Thu Aug 16 23:57:26 +0000 2018,Timur,Timurslh,4067,4606,False,tr,0,0
Thu Aug 16 23:57:26 +0000 2018,CryptoAlert,CryptoAlert9,457,99,False,en,0,0
Thu Aug 16 23:57:30 +0000 2018,Anita Carpenter,AnitaCarpenterB,18,45,False,en,0,0
Thu Aug 16 23:57:33 +0000 2018,BitcoinAgile,bitcoinagile,50728,12588,False,en,1,0
Thu Aug 16 23:57:39 +0000 2018,CoinMarket Media,coinmarketmedia,51,25,False,en,0,0
Thu Aug 16 23:57:43 +0000 2018,Osvaldo Rey Sumay,ORS39,1591,1343,False,es,0,0
Thu Aug 16 23:57:47 +0000 2018,Fomo Crypto,FomoCrypto,343,252,False,en,0,0
Thu Aug 16 23:57:48 +0000 2018,"dark, lovely and deep",IrieLionMitch,1096,315,False,en,0,0
Thu Aug 16 23:57:53 +0000 2018,Johnny Bloom,johnnybloom,146,209,False,en,0,0
Thu Aug 16 23:57:55 +0000 2018,Conor🤑🤑,CryptoConor,164,76,False,nl,0,0
Thu Aug 16 23:57:56 +0000 2018,Maria Antonieta,AntonietaGabela,439,58,False,en,0,0
Thu Aug 16 23:58:05 +0000 2018,Xavier Vilardell,xaviervilardell,8216,6934,False,es,0,0
Thu Aug 16 23:58:05 +0000 2018,BLOGGERG,bloggerg,2830,1310,False,en,0,0
Thu Aug 16 23:58:06 +0000 2018,Peace,Peace66205986,1811,2775,False,en,0,0
Thu Aug 16 23:58:06 +0000 2018,Nora Heras,noraheras63,415,667,False,es,0,0
Thu Aug 16 23:58:06 +0000 2018,MoneyHealth &Finance,MoneyhealthF,7639,6775,False,en,0,0
Thu Aug 16 23:58:10 +0000 2018,ChristopheOzcan,ChristopheOzcan,785,388,False,fr,0,0
Thu Aug 16 23:58:14 +0000 2018,Remi Vee 🛡️,Remi_Vladuceanu,160666,139042,False,en,0,1
Thu Aug 16 23:58:18 +0000 2018,Udemy Free Coupon Code,udemycoupons,74,1,False,en,0,0
Thu Aug 16 23:58:19 +0000 2018,Webscale 2.0 Bot,webscale_bot,114,0,False,en,0,0
Thu Aug 16 23:58:20 +0000 2018,neohiperion,neohiperion,279,188,False,es,0,0
Thu Aug 16 23:58:22 +0000 2018,BITCOIN & XRP Jedi  🚀,Bitcoin_Jedi,193,214,False,en,0,0
Thu Aug 16 23:58:24 +0000 2018,Lejo( 3.3k bottom by July2019 ),7wis7edfa7e,1557,258,False,en,0,0
Thu Aug 16 23:58:24 +0000 2018,Ovejuna717,forajida57,1886,203,False,es,0,0
Thu Aug 16 23:58:25 +0000 2018,Katie Royal 🌈⚡,KatieRoyal6ix,2514,280,False,en,0,10
Thu Aug 16 23:58:26 +0000 2018,Nordic Ann 👑,NordicAnn,5398,1135,False,no,0,0
Thu Aug 16 23:58:26 +0000 2018,KC Ching,kcching,98,153,False,en,0,0
Thu Aug 16 23:58:26 +0000 2018,#Coinfuture,Coin1future,289,426,False,en,0,0
Thu Aug 16 23:58:27 +0000 2018,Justin Dart | My 2 Cents | Single | Bitcoin,Justin_Dart,9067,10052,False,en,0,0
Thu Aug 16 23:58:28 +0000 2018,kira,kiradotjp,994,962,False,ja,0,0
Thu Aug 16 23:58:30 +0000 2018,Jamie Lutzi,JamieLutzi1,1881,4500,False,en,0,0
Thu Aug 16 23:58:31 +0000 2018,Andi Makkarodda (BossCoin01),bossventure1968,147,672,False,en,0,0
Thu Aug 16 23:58:33 +0000 2018,UNHASHED,realunhashed,1030,134,False,en,0,0
Thu Aug 16 23:58:33 +0000 2018,Ibrahim Lawal,lawalibrahimm,488,458,False,en,0,0
Thu Aug 16 23:58:34 +0000 2018,Teo RC5 😉,revolucionari68,3033,3411,False,es,0,0
Thu Aug 16 23:58:37 +0000 2018,jorge valderrama,mejorva,131,124,False,es,0,0
Thu Aug 16 23:58:39 +0000 2018,neohiperion,neohiperion,279,188,False,es,0,0
Thu Aug 16 23:58:41 +0000 2018,PorlyBe,porlybe,250,119,False,en,0,0
Thu Aug 16 23:58:43 +0000 2018,HillDWXRP,dwxrp,209,114,False,en,0,0
Thu Aug 16 23:58:46 +0000 2018,MoneyHealth &Finance,MoneyhealthF,7639,6775,False,en,0,0
Thu Aug 16 23:58:46 +0000 2018,Ryan Rotolo [Crypto Fiend],RyanRotolo,928,278,False,en,0,0
Thu Aug 16 23:58:51 +0000 2018,Primate B.Adex,DA__PRIMATE,252,1602,False,en,0,0
Thu Aug 16 23:58:51 +0000 2018,Satoshi Nakamoto Blog,Satoshi10617093,395,665,False,en,0,0
Thu Aug 16 23:58:54 +0000 2018,Kevin🇨🇦,unevencone,2478,1307,False,en,0,0
Thu Aug 16 23:59:02 +0000 2018,Salman Tanjil,salman_tanjil,2,0,False,en,0,0
Thu Aug 16 23:59:02 +0000 2018,Djulian [Bot] 🇧🇷,BotDjulian,94,0,False,pt,0,1
Thu Aug 16 23:59:04 +0000 2018,Cryptocurrency News Today,cryptonewsup,1082,4555,False,en,0,0
Thu Aug 16 23:59:05 +0000 2018,WorldCoinIndex,WorldCoinIndex,9150,713,False,en,0,0
Thu Aug 16 23:59:05 +0000 2018,Cryptocurrency Daily,bitcoinbooom,50,218,False,en,0,0
Thu Aug 16 23:59:06 +0000 2018,XRP Mania,XrpMania,1169,239,False,en,0,1
Thu Aug 16 23:59:07 +0000 2018,ABA GLOBAL,abaglobalall,4,25,False,ko,0,0
Thu Aug 16 23:59:08 +0000 2018,ビットコイン仮想通貨の最新NEWS,9GRpfa9dHuPTN3W,179,379,False,ja,0,0
Thu Aug 16 23:59:09 +0000 2018,Maria Victoria Quimi,vickyquimi35,793,334,False,es,0,0
Thu Aug 16 23:59:14 +0000 2018,Margarita Falileeva,falileevam4,23,29,False,ru,0,0
Thu Aug 16 23:59:21 +0000 2018,blockchainoshi,blockchainoshi,320,682,False,en,0,0
Thu Aug 16 23:59:23 +0000 2018,Joseph Todaro,j3todaro,5499,931,False,en,1,63
Thu Aug 16 23:59:25 +0000 2018,Saifedean Ammous,saifedean,44979,290,False,en,0,0
Thu Aug 16 23:59:28 +0000 2018,RAP,100kRap,3856,4867,False,en,0,0
Thu Aug 16 23:59:31 +0000 2018,CoinWire,CoinWireHQ,9774,1621,False,en,0,0
Thu Aug 16 23:59:32 +0000 2018,Crypto Stats Bot,CryptoStatsBot,4959,0,False,en,0,0
Thu Aug 16 23:59:34 +0000 2018,Ron Smith,ronsmithmipower,32410,29448,False,en,0,3
Thu Aug 16 23:59:34 +0000 2018,Mr. WO,Mr_WO_,206,397,False,en,0,0
Thu Aug 16 23:59:34 +0000 2018,Manuel Velásquez,manuelonvf,1411,1384,False,es,0,2
Thu Aug 16 23:59:36 +0000 2018,Riq Ghofar,riq_ghofar,162,499,False,en,0,0
Thu Aug 16 23:59:37 +0000 2018,RockForceChurch,RockForceChurch,465,756,False,en,0,0
Thu Aug 16 23:59:40 +0000 2018,chenarchy,chendigs,390,1538,False,en,0,3
Thu Aug 16 23:59:41 +0000 2018,Occupy Reality,Synthdrum,1114,2958,False,en,0,0
Thu Aug 16 23:59:42 +0000 2018,CoinsNewsUpdate.com,CoinsNewsUpdate,1413,1979,False,en,0,0
Thu Aug 16 23:59:42 +0000 2018,v: 🇪🇨,carlossuko21,159,160,False,es,0,0
Thu Aug 16 23:59:45 +0000 2018,olu,olurukky,769,632,False,en,0,0
Thu Aug 16 23:59:48 +0000 2018,Carlos Mora,Carlittos593,1019,2464,False,es,0,0
Thu Aug 16 23:59:50 +0000 2018,BIG Z,ziyadf83,95,205,False,en,0,0
Thu Aug 16 23:59:50 +0000 2018,NecktopPC,NecktopP,1245,1693,False,en,0,0
Thu Aug 16 23:59:52 +0000 2018,🚀 Tintin Crypto 🌚,TintinCrypto,418,112,False,fr,0,0
Thu Aug 16 23:59:53 +0000 2018,José Veracierta,joseveram1,1513,1474,False,es,0,0
Thu Aug 16 23:59:54 +0000 2018,🚀ChristopherCrypto🚀,TheCryptoKid5,1436,871,False,en,0,5
Thu Aug 16 23:59:55 +0000 2018,Guillermo,Guillo_Be,110,28,False,es,0,0
Fri Aug 17 23:57:13 +0000 2018,Darío H,Nyoromo,40,212,False,es,0,0
Fri Aug 17 23:57:16 +0000 2018,Whiteginger,indigoonearth,386,376,False,en,0,0
Fri Aug 17 23:57:18 +0000 2018,William Mallard,BillyMallard,2317,2860,True,en,0,0
Fri Aug 17 23:57:18 +0000 2018,Enterémonos 🇪🇸,Enteremonos,43177,46504,False,es,0,1
Fri Aug 17 23:57:23 +0000 2018,Jerrymie,JerrymieMarcus,8,26,False,nl,0,0
Fri Aug 17 23:57:26 +0000 2018,🧐 Bitcoin Gent! 🧐,BitcoinGent,1119,916,False,en,0,0
Fri Aug 17 23:57:28 +0000 2018,リム@パパコイナー,XXri_mu,115,181,False,ja,0,0
Fri Aug 17 23:57:29 +0000 2018,XRP King,Lichking78,861,255,False,en,0,0
Fri Aug 17 23:57:29 +0000 2018,Yoh Ombriel,YohOmbriel,358,102,False,fr,0,0
Fri Aug 17 23:57:33 +0000 2018,Friscoplayrsf 💎,FRISCOPLAYRSF,641,2506,False,en,0,0
Fri Aug 17 23:57:33 +0000 2018,Paddy O'Lanterns,GazMcDavid,116,391,False,en,0,0
Fri Aug 17 23:57:38 +0000 2018,dawayne pipp,PippHlife455,5321,6540,False,en,0,0
Fri Aug 17 23:57:40 +0000 2018,Dorian Ramos,DorianRCripMon,54,369,False,es,0,0
Fri Aug 17 23:57:41 +0000 2018,amrul398,amrul398,6266,2607,False,id,0,0
Fri Aug 17 23:57:41 +0000 2018,오일석,H0xAhBKnLPaqTQG,123,1377,False,ko,0,0
Fri Aug 17 23:57:42 +0000 2018,DJ 3XIT,DJ3XIT,14,7,False,en,0,0
Fri Aug 17 23:57:43 +0000 2018,"Mr. C. Top, Esquire on TV",thelowedown,939,5001,False,en,0,0
Fri Aug 17 23:57:43 +0000 2018,Daniel,spacemonkey95,355,697,False,en,0,0
Fri Aug 17 23:57:44 +0000 2018,Taiuh Ní Foraois,Second_Tries,177,755,False,en,0,0
Fri Aug 17 23:57:49 +0000 2018,Dailytube,thedailytubetv,3805,4324,False,en,0,0
Fri Aug 17 23:57:51 +0000 2018,Catoshi MeowMoto🤡(ETF’s can SMD😇),HomelessOnMoon,1082,1144,False,en,0,5
Fri Aug 17 23:57:55 +0000 2018,LitecoinUKs,LitecoinUKs,2768,2718,False,en,0,0
Fri Aug 17 23:57:55 +0000 2018,Ragnar Lifthrasir 🏴,Ragnarly,14699,362,False,en,0,0
Fri Aug 17 23:57:55 +0000 2018,I love - token,Ilove_token2018,2627,76,False,pt,0,0
Fri Aug 17 23:57:57 +0000 2018,Mr bitcoins,Rekt_Doge,398,1403,False,en,0,1
Fri Aug 17 23:58:00 +0000 2018,I love - token,Ilove_token2018,2627,76,False,pt,0,0
Fri Aug 17 23:58:01 +0000 2018,caribbeancrypto,caribbeancrypt0,2741,2961,False,en,0,0
Fri Aug 17 23:58:03 +0000 2018,The Crypto Shiv,TheCryptoShiv,213,161,False,en,0,0
Fri Aug 17 23:58:03 +0000 2018,Kristina Podnar,kpodnar,808,251,False,en,0,0
Fri Aug 17 23:58:06 +0000 2018,Ben Goren,BanGaoRen,5034,2958,False,en,0,0
Fri Aug 17 23:58:07 +0000 2018,Bryan Deep,The8Connor,170,5,False,en,10,33
Fri Aug 17 23:58:07 +0000 2018,caribbeancrypto,caribbeancrypt0,2741,2961,False,en,0,0
Fri Aug 17 23:58:08 +0000 2018,I love - token,Ilove_token2018,2627,76,False,pt,0,0
Fri Aug 17 23:58:12 +0000 2018,T OG  - BTC 300KB ⚡⚡,Tony_OGCH,1374,55,False,en,0,1
Fri Aug 17 23:58:14 +0000 2018,Mɐriɐ 🦕🚯,SirRichardOwen,74,445,False,en,0,0
Fri Aug 17 23:58:14 +0000 2018,I love - token,Ilove_token2018,2627,76,False,pt,0,0
Fri Aug 17 23:58:20 +0000 2018,I love - token,Ilove_token2018,2627,76,False,pt,0,0
Fri Aug 17 23:58:20 +0000 2018,Oluwatobi Faboya | Digital Marketer,ttolexx,597,533,False,en,0,0
Fri Aug 17 23:58:23 +0000 2018,wtvr,shouiou,198,83,False,en,0,0
Fri Aug 17 23:58:24 +0000 2018,Laurence Blair,LABlair1492,4393,2185,False,en-gb,0,0
Fri Aug 17 23:58:24 +0000 2018,JHC,earthtoreform,4174,4817,False,en,0,0
Fri Aug 17 23:58:26 +0000 2018,Pino＠R6,reiru57,240,610,False,ja,0,1
Fri Aug 17 23:58:27 +0000 2018,btc_reef,btc_reef,276,866,False,en,0,0
Fri Aug 17 23:58:30 +0000 2018,龍ノ髭（空も飛べるはず）🍀🌈,HotheartTake,971,541,False,ja,1,4
Fri Aug 17 23:58:32 +0000 2018,susy Tea,ge_aden,883,4678,False,id,0,0
Fri Aug 17 23:58:36 +0000 2018,rod bitcoin,rodbitcoin,331,917,False,en,0,1
Fri Aug 17 23:58:37 +0000 2018,jonnn,jonathanriggall,520,1012,False,en,0,3
Fri Aug 17 23:58:37 +0000 2018,Blockchain Trading,BlockchainTrad,57,36,False,en,0,0
Fri Aug 17 23:58:38 +0000 2018,暗号通貨 info,osm_nbt,5813,3568,False,ja,0,0
Fri Aug 17 23:58:38 +0000 2018,Mark Beauchamp,markuraeus,402,837,False,en,0,0
Fri Aug 17 23:58:40 +0000 2018,zsolitude,zsolitude,834,1961,False,fr,0,0
Fri Aug 17 23:58:40 +0000 2018,❌Amarillo Armadillo❌⭐️⭐️⭐️,MWAgain,11291,11327,False,en,0,0
Fri Aug 17 23:58:42 +0000 2018,Tiffany Winman,TiffanyWinman,7328,5017,False,en,0,0
Fri Aug 17 23:58:52 +0000 2018,Danny Kass,dannygkass,1203,1677,False,en,0,0
Fri Aug 17 23:58:54 +0000 2018,Rich TV Live,RICHTVLIVE,714,570,False,en,0,0
Fri Aug 17 23:58:58 +0000 2018,Masterful Investment,MasterfulInvest,788,4648,False,pt,0,0
Fri Aug 17 23:58:58 +0000 2018,ヨノギ,yonogishiki,193,190,False,ja,0,0
Fri Aug 17 23:58:59 +0000 2018,yajima2019a,yajima2019a,10,123,False,en,0,0
Fri Aug 17 23:58:59 +0000 2018,Said DUYAN,KelepirBrain,126,294,False,tr,0,0
Fri Aug 17 23:58:59 +0000 2018,CAVENPORTVAL,CAVENPORTVAL,665,3381,False,es,0,0
Fri Aug 17 23:59:00 +0000 2018,Tres empanadas,Marce_B4,374,407,False,es,0,0
Fri Aug 17 23:59:01 +0000 2018,Djulian [Bot] 🇧🇷,BotDjulian,94,0,False,pt,0,0
Fri Aug 17 23:59:02 +0000 2018,Genson Glier,MentorPro_,1045,405,False,en,0,0
