Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2018-04-18,8450000.0,8669500.0,8450000.0,8619000.0,1192.1681372159,10227211201.68,8578665.108064
2018-04-17,8650000.0,8675000.0,8430500.0,8460000.0,1122.7831562184,9633177009.9993,8579730.6066156
2018-04-16,8650000.0,8820000.0,8500000.0,8649500.0,1296.5003709231,11189629916.962,8630641.5084136
2018-04-15,8372000.0,8700000.0,8285000.0,8654000.0,1092.5000850509,9319706003.9919,8530622.6805079
2018-04-14,8370000.0,8550000.0,8200000.0,8333000.0,1124.9929927306,9452535743.5811,8402306.3296045
2018-04-13,8146000.0,8637000.0,8000000.0,8370000.0,2189.760098342,18217747376.078,8319517.4621512
2018-04-12,7430000.0,8272500.0,7300000.0,8146000.0,3288.6725076633,25787161005.035,7841206.731575
2018-04-11,7410000.0,7495000.0,7350000.0,7430000.0,644.12243508437,4773467175.8478,7410807.1941673
2018-04-10,7433000.0,7454500.0,7285500.0,7410000.0,827.20396500562,6096127731.4309,7369558.1613774
2018-04-09,7611000.0,7750000.0,7280000.0,7433000.0,1458.8953473532,11013710782.39,7549349.4460529
2018-04-08,7518500.0,7690000.0,7502000.0,7611000.0,815.24497762028,6200201423.2885,7605323.0544111
2018-04-07,7275000.0,7680000.0,7256500.0,7520000.0,1229.2706791752,9210607624.4556,7492741.6560817
2018-04-06,7386500.0,7500000.0,7170000.0,7274500.0,1026.2375189767,7496169129.0428,7304516.7326542
2018-04-05,7492000.0,7602000.0,7200000.0,7414500.0,1824.4876315787,13558327812.217,7431307.0571411
2018-04-04,8111000.0,8129500.0,7403000.0,7494000.0,1843.3162503481,14351150244.626,7785506.2808216
2018-04-03,7714000.0,8190000.0,7662000.0,8111000.0,2047.5203067151,16351200025.82,7985854.8763566
2018-04-02,7469500.0,7800000.0,7391000.0,7714000.0,1279.191171574,9773717883.5277,7640545.1356436
2018-04-01,7678500.0,7774500.0,7060000.0,7469500.0,1813.9537729597,13430083381.93,7403762.7541175
2018-03-31,7572000.0,7930500.0,7555500.0,7691500.0,1362.7159098911,10557825708.528,7747635.1687794
2018-03-30,7883000.0,8100000.0,7419500.0,7583500.0,2679.3760760872,20629327827.941,7699302.8384678
2018-03-29,8730000.0,8750000.0,7780000.0,7890000.0,2440.6667060329,20089370685.823,8231099.5746227
2018-03-28,8642500.0,8896500.0,8587500.0,8729500.0,864.62930275456,7548919864.9239,8730816.5948972
2018-03-27,9074000.0,9150000.0,8543500.0,8642500.0,1552.0884690059,13617676475.092,8773775.9457838
2018-03-26,9483000.0,9548000.0,8800000.0,9082000.0,1194.2627645292,10918775896.548,9142691.3915816
2018-03-25,9550000.0,9700000.0,9416500.0,9471500.0,743.57014341906,7091357574.5517,9536904.6717563
2018-03-24,9861500.0,9990000.0,9515500.0,9550000.0,1312.522049428,12910979651.918,9836771.6241757
2018-03-23,9774000.0,9857000.0,9300000.0,9857000.0,1450.7285037485,13803668923.578,9514991.184023
2018-03-22,9924500.0,10067500.0,9493000.0,9771000.0,1558.6562009183,15232012462.483,9772528.7035772
2018-03-21,9829000.0,10149000.0,9755500.0,9913500.0,1898.5060325837,18929951897.016,9970972.7396832
2018-03-20,9728500.0,9992000.0,9170000.0,9835500.0,2591.1856843895,24873996781.724,9599465.1913896
2018-03-19,8984000.0,9749500.0,8900500.0,9700000.0,2933.7990340873,27223279929.041,9279190.4328616
2018-03-18,8654500.0,9060000.0,8059000.0,8990000.0,2403.9678225929,20311031724.315,8448961.5598963
2018-03-17,9090000.0,9150000.0,8550000.0,8662500.0,1203.0876774854,10660717968.329,8861131.3770674
2018-03-16,9117500.0,9350000.0,8775500.0,9090000.0,1574.0259490309,14294463592.524,9081466.2879759
2018-03-15,9141500.0,9288000.0,8470000.0,9118500.0,2941.6618360714,26239897716.686,8920093.1918568
2018-03-14,10133500.0,10350000.0,8955500.0,9141500.0,2349.5221843505,22655176820.711,9642461.3360159
2018-03-13,10199000.0,10400000.0,9900000.0,10127000.0,1899.5969747141,19270686712.042,10144618.552545
2018-03-12,10460000.0,10880500.0,9885000.0,10234000.0,2216.5857831089,23087024357.166,10415579.01034
2018-03-11,9874500.0,10710000.0,9561500.0,10477000.0,2277.1867820816,23112357254.731,10149521.961305
2018-03-10,10410000.0,10551500.0,9802000.0,9875000.0,1721.9074447997,17695897396.46,10276915.550776
2018-03-09,10465000.0,10625000.0,9289000.0,10410000.0,3575.3946381337,35565607641.282,9947323.6498018
2018-03-08,11144000.0,11379500.0,10456000.0,10465000.0,2478.1415296239,26926805131.533,10865725.306504
2018-03-07,11984500.0,12210000.0,10914000.0,11127000.0,2960.6068631643,34339406827.526,11598772.959279
2018-03-06,12702000.0,12730000.0,11901000.0,11998000.0,1785.6080886981,22039654262.436,12342940.425693
2018-03-05,12593500.0,12880000.0,12438500.0,12739000.0,1410.153389585,17818153031.382,12635613.375809
2018-03-04,12810000.0,12825500.0,12260500.0,12567500.0,1620.7905186315,20238309856.778,12486690.67602
2018-03-03,12439500.0,12840000.0,12384000.0,12798000.0,1654.3872356412,20880360066.245,12621204.76779
2018-03-02,12190000.0,12550000.0,12119500.0,12430500.0,1833.0799217156,22633409665.36,12347202.86728
2018-03-01,11851000.0,12244500.0,11623000.0,12171500.0,1568.8762283796,18698718688.005,11918542.93523
2018-02-28,11964500.0,12387500.0,11783000.0,11850000.0,2160.9658295179,26012180850.539,12037293.924422
2018-02-27,11787000.0,12150000.0,11471500.0,11964500.0,2004.45815861,23730227349.07,11838724.21938
2018-02-26,11206500.0,11890000.0,10780000.0,11743000.0,2566.3991229284,29208048619.76,11380945.527456
2018-02-25,11516500.0,11629500.0,10805500.0,11204000.0,1402.5665841687,15727182836.125,11213145.253596
2018-02-24,12045500.0,12350000.0,11262000.0,11520000.0,2190.3589784175,25871075677.033,11811340.484346
2018-02-23,11735500.0,12225500.0,11300000.0,12045000.0,2857.0714699268,33676449945.316,11787051.98655
2018-02-22,12814000.0,13039000.0,11640000.0,11737000.0,3546.5399910434,43504230764.547,12266668.605011
2018-02-21,13520000.0,13650000.0,12350000.0,12816500.0,3927.328220316,51274399811.595,13055796.952838
2018-02-20,12668000.0,14160500.0,12653500.0,13514000.0,3999.7347227466,53432984958.296,13359132.208049
2018-02-19,11991000.0,12690000.0,11900000.0,12668000.0,2400.6669259931,29488777759.927,12283577.301224
2018-02-18,12366500.0,12753500.0,11501000.0,11954500.0,3461.7273863554,42231566431.183,12199564.471091
2018-02-17,11417500.0,12400000.0,11378000.0,12370000.0,3276.8782358406,39122908057.323,11939078.977491
2018-02-16,11381000.0,11749500.0,11127500.0,11426000.0,1613.3536866377,18460105203.562,11442069.61961
2018-02-15,10453000.0,11480000.0,10401500.0,11380500.0,2874.1129566824,31635564158.547,11007070.57633
2018-02-14,9873500.0,10498500.0,9846500.0,10453000.0,1875.7179598943,19180623642.356,10225750.380636
2018-02-13,10147500.0,10220000.0,9653000.0,9875500.0,1280.8293299493,12761504149.074,9963469.6447642
2018-02-12,9312500.0,10234000.0,9311000.0,10148500.0,1525.1991402292,15063222136.247,9876233.0366796
2018-02-11,9948500.0,9985000.0,9070000.0,9318000.0,1566.6436396867,14773332352.196,9429925.209507
2018-02-10,9957000.0,10630000.0,9534000.0,9929500.0,2722.3537266215,27672054656.122,10164753.531299
2018-02-09,9476500.0,9966000.0,9060500.0,9966000.0,2339.5958109474,22042866165.222,9421655.6817547
2018-02-08,8396000.0,9620500.0,8325000.0,9494000.0,2768.0171908551,25421357011.145,9183959.2236388
2018-02-07,8589500.0,9248000.0,7960000.0,8385500.0,2855.5015121332,24636882988.18,8627865.502258
2018-02-06,7814500.0,8722500.0,6500000.0,8589500.0,4959.7701101464,36754518324.898,7410528.614967
2018-02-05,8975000.0,9184000.0,7660500.0,7800000.0,2099.2342861018,17772693415.036,8466274.3614193
2018-02-04,9545000.0,10065000.0,8785000.0,8975000.0,1764.3830727989,16709108988.532,9470227.4387763
2018-02-03,9396500.0,9980000.0,8500500.0,9553000.0,1926.3846375499,17899703732.18,9291863.827852
2018-02-02,10040500.0,10080000.0,7857000.0,9443500.0,4310.3360844985,38611036622.477,8957778.6663403
2018-02-01,11420000.0,11498500.0,9900000.0,10020500.0,2125.5971277645,22561171251.711,10614039.206686
2018-01-31,11550000.0,11739500.0,10500000.0,11420000.0,1768.8344374009,19848965709.002,11221494.385969
2018-01-30,12849500.0,12882500.0,11324000.0,11550000.0,1498.4859439113,18292764968.995,12207498.537655
2018-01-29,13345000.0,13419500.0,12600000.0,12849000.0,1369.0539627124,17735873666.085,12954838.997687
2018-01-28,12849000.0,13497000.0,12811500.0,13261500.0,1375.802959063,18234554828.07,13253754.622311
2018-01-27,12854000.0,13030000.0,12300000.0,12858000.0,1182.0207842657,14998284661.044,12688680.995031
2018-01-26,12977500.0,13185000.0,11550000.0,12852500.0,2318.82168954,28987816205.885,12501097.577552
2018-01-25,13458000.0,13800000.0,12800000.0,12980500.0,1967.7679013779,26073600967.859,13250343.676
2018-01-24,13054500.0,13630000.0,12621000.0,13458000.0,1976.9661710163,25855477908.616,13078361.323363
2018-01-23,13989000.0,14000000.0,12300000.0,13094500.0,2633.7509723381,34678314288.333,13166891.878752
2018-01-22,14585000.0,14795000.0,12900000.0,13961000.0,2533.2210211502,35184303353.003,13889156.555723
2018-01-21,16777500.0,16860000.0,13861000.0,14586500.0,3438.56161614,51313595027.317,14922982.559469
2018-01-20,15298000.0,17170000.0,15204000.0,16779000.0,4095.4179034401,67166778174.998,16400469.929718
2018-01-19,14814500.0,15300000.0,14370500.0,15293000.0,2469.8140312066,36781517418.478,14892423.864201
2018-01-18,14700000.0,16326500.0,13580000.0,14766500.0,3930.017358791,58424735685.909,14866279.293963
2018-01-17,14400000.0,15841500.0,11651500.0,14682000.0,5939.1686013259,79408350580.802,13370280.574806
2018-01-16,19099500.0,19099500.0,11260000.0,14214500.0,6410.1616015052,102452740954.73,15982863.978137
2018-01-15,19220000.0,19999500.0,18450000.0,19005500.0,2912.5885552278,56113351971.605,19265801.161955
2018-01-14,20959500.0,21100000.0,18500000.0,19163000.0,2043.6306269174,39904557158.975,19526306.091413
2018-01-13,20586500.0,21268000.0,19700000.0,20921000.0,2974.5265021869,62109363322.947,20880420.220591
2018-01-12,19174500.0,20799000.0,18400000.0,20515500.0,3609.5831419823,70547874544.546,19544604.396009
2018-01-11,21110000.0,21649500.0,15500000.0,19174500.0,6764.4254981237,129569241082.95,19154507.817241
2018-01-10,23754500.0,23949500.0,20000000.0,21112000.0,4725.9746079431,104220881793.16,22052780.736061
2018-01-09,24810000.0,25430000.0,22500000.0,23756000.0,3249.7096289078,77505932358.253,23850110.074082
2018-01-08,25689500.0,26100000.0,22500000.0,24808000.0,4132.5077451314,103044740160.22,24935159.596886
2018-01-07,26385000.0,26408500.0,24700000.0,25610000.0,2175.7104285089,56159276505.995,25811925.966859
2018-01-06,26349500.0,27000000.0,24200000.0,26385000.0,4080.0193851593,104382828166.32,25583904.955453
2018-01-05,22269500.0,27299000.0,21600000.0,26350000.0,7181.925832583,173452772537.08,24151289.860187
2018-01-04,20550000.0,22269500.0,20200000.0,22269500.0,4178.8111564828,88546237880.765,21189337.006387
2018-01-03,19860000.0,20850000.0,19836500.0,20570000.0,3302.964386774,67372331124.722,20397534.830984
2018-01-02,18671000.0,20550000.0,18602000.0,19836500.0,3714.3481336357,72150764568.986,19424879.406326
2018-01-01,19173500.0,19300000.0,18410000.0,18756500.0,1672.9646744268,31610876465.228,18895124.893213
2017-12-31,18252500.0,19500000.0,18206000.0,19180000.0,2279.770365909,42963616782.372,18845589.636937
2017-12-30,19396000.0,19420000.0,18000000.0,18252500.0,3247.8795621588,61011347584.406,18784978.450325
2017-12-29,19453000.0,19600000.0,18775500.0,19396000.0,4246.9688456245,81101273111.75,19096272.20254
2017-12-28,21815000.0,21850000.0,18700000.0,19450000.0,4953.1043327479,98210221403.587,19828013.86885
2017-12-27,21529500.0,22350000.0,21122000.0,21829500.0,3676.4874480535,80199871121.477,21814264.907647
2017-12-26,19660000.0,22000000.0,19550000.0,21510500.0,5592.9629295809,117786660182.54,21059796.330773
2017-12-25,19240000.0,19760000.0,19110500.0,19659500.0,1970.9791456229,38297426539.814,19430660.453645
2017-12-24,20143000.0,20300000.0,18490000.0,19240000.0,2881.0131840746,55797517000.211,19367324.422062
2017-12-23,19129500.0,20620000.0,19010000.0,20143000.0,3385.6795953796,67177642433.168,19841701.064934
2017-12-22,21578000.0,21919000.0,16850000.0,19130000.0,7610.4460360026,146303329719.51,19224015.127023
2017-12-21,21501500.0,22800000.0,20900000.0,21690000.0,5613.3168700665,122849777767.22,21885416.52126
2017-12-20,21650500.0,22170000.0,20005500.0,21501500.0,6144.3658756594,131157754886.12,21346019.677261
2017-12-19,21851000.0,22542500.0,20640000.0,21697000.0,5284.0785796009,115680365816.8,21892249.343789
2017-12-18,21837000.0,22097000.0,20890000.0,21850000.0,4201.4763021845,91035283680.193,21667451.422458
2017-12-17,22117500.0,22889500.0,21050000.0,21838500.0,6220.7541354105,137338429326.31,22077456.581115
2017-12-16,20051500.0,22485000.0,19850000.0,22119000.0,5627.6658145504,117981740363.39,20964596.02458
2017-12-15,18649000.0,20995500.0,18630000.0,20006000.0,8469.6194529667,169346080524.48,19994532.394861
2017-12-14,18281000.0,19200000.0,16404500.0,18649000.0,4586.5991727984,84868139553.859,18503500.383723
2017-12-13,18730000.0,19120000.0,17530000.0,18236000.0,5913.4273228907,109557002675.52,18526819.844632
2017-12-12,19232500.0,19480000.0,18656000.0,18730000.0,6468.5140903044,123809830794.88,19140382.020726
2017-12-11,17490000.0,19980000.0,17415000.0,19202500.0,9891.4482786599,188183287879.31,19024846.774491
2017-12-10,17809500.0,18264000.0,13999500.0,17499500.0,18877.198217157,306142229985.74,16217567.165634
2017-12-09,20078000.0,20250000.0,15565500.0,17809500.0,11228.601580308,199141047898.22,17735160.204408
2017-12-08,23811000.0,24850000.0,16400000.0,20050000.0,16142.964439637,335183911871.8,20763467.151596
2017-12-07,18600000.0,23999000.0,17950000.0,23835500.0,14444.531076498,289449632598.49,20038700.534173
2017-12-06,14687000.0,18992000.0,14630000.0,18600000.0,12582.480229323,204827976898.43,16278823.663167
2017-12-05,13599500.0,14774500.0,13555000.0,14687000.0,6328.76077076,89333851780.1,14115536.203
2017-12-04,13108500.0,13608000.0,13069500.0,13600000.0,4176.11724723,55826788568.4,13368108.5236
2017-12-03,12885000.0,13450000.0,12730000.0,13106500.0,5293.65005572,69332611488.9,13097316.7397
2017-12-02,12499000.0,13087000.0,12460000.0,12899500.0,5028.4874283,64452652836.3,12817503.0276
2017-12-01,11941500.0,12599000.0,11216500.0,12489000.0,7674.77176127,91510344768.0,11923526.5379
2017-11-30,11200000.0,12549000.0,10220000.0,11941500.0,11864.2103088,136026504785.0,11465280.9791
2017-11-29,11940500.0,13500000.0,10850000.0,11200500.0,13381.1979858,167304950598.0,12502987.4587
2017-11-28,11250000.0,11942000.0,11071000.0,11932000.0,7619.65851799,87781863379.3,11520445.8536
2017-11-27,10334500.0,11276500.0,10312500.0,11266500.0,7436.91805243,80904342382.7,10878745.9822
2017-11-26,9799500.0,10698500.0,9749500.0,10339000.0,8319.41462312,84465289440.2,10152792.3858
2017-11-25,9186000.0,9829500.0,9050000.0,9794500.0,5063.9143862,47683894767.9,9416410.13872
2017-11-24,8865000.0,9640000.0,8851000.0,9184500.0,8663.439827,79376518178.5,9162240.37606
2017-11-23,9029500.0,9090000.0,8865000.0,8865000.0,4708.42599252,42341909832.4,8992795.02316
2017-11-22,8909000.0,9155000.0,8895000.0,9030000.0,5299.2743257,47886906146.6,9036502.58572
2017-11-21,8908000.0,9061000.0,8580500.0,8887500.0,6697.25827018,59324727531.4,8858061.78261
2017-11-20,8731500.0,9010000.0,8660000.0,8904000.0,5504.75901455,48606470563.9,8829899.80767
2017-11-19,8559500.0,8775000.0,8469500.0,8730000.0,4059.95207393,34972214713.2,8613947.67139
2017-11-18,8537500.0,8630000.0,8285500.0,8560000.0,5940.54196202,50410539859.1,8485848.62818
2017-11-17,8627500.0,8821000.0,8410000.0,8503000.0,8981.4200484,77780778620.5,8660187.16432
2017-11-16,8299000.0,8748000.0,8160000.0,8629500.0,10730.5071368,90174403236.3,8403554.65837
2017-11-15,7531000.0,8368500.0,7427500.0,8299000.0,11755.5514211,93792226227.9,7978547.57026
2017-11-14,7416500.0,7650000.0,7380000.0,7525000.0,5204.34813997,39100409847.3,7513027.3371
2017-11-13,7021500.0,7849500.0,7020000.0,7420000.0,13867.4774774,103249515507.99998,7445443.17276
2017-11-12,7249500.0,7763000.0,6501000.0,7021000.0,16480.3275048,117065061376.99998,7103321.29883
2017-11-11,7480500.0,7875500.0,7000000.0,7259500.0,10210.6251,75727860191.9,7416574.34784
2017-11-10,8172000.0,8256000.0,7236000.0,7481000.0,12831.2226097,100185826651.0,7807971.98354
2017-11-09,8338000.0,8338500.0,8015500.0,8172000.0,6152.7446653,50219009565.3,8162049.99511
2017-11-08,8203500.0,8660000.0,8145500.0,8338500.0,6044.72073134,50469323722.2,8349322.65118
2017-11-07,8107000.0,8357000.0,8098000.0,8213000.0,3296.63862994,27090202345.2,8217522.56957
2017-11-06,8440500.0,8477500.0,8035000.0,8094000.0,4475.2492341,37152741524.8,8301826.24059
